id,name,archetype
5026221,Stellarnova Wave,Tellarknight
5037726,Spiritual Light Art - Hijiri,
5041348,Draco Berserker of the Tenyi,Tenyi
5043010,Firewall Dragon,
5050644,Aroma Garden,Aroma
5052212,Battle Tuned,
5053103,Battle Ox,
5063379,Flavian - Colosseum of the Gladiator Beasts,Gladiator
5067884,Dinomist Spinos,Dinomist
5068132,Dream Cicada,
5087128,Shelrokket Dragon,Rokket
5088741,Code Igniter,
5109321,R.B. Stage Landing,R.B.
5121528,B.E.S. Derringer Core,B.E.S.
5125629,Malefic Paradigm Shift,Malefic
5126490,Neos Wiseman,Elemental HERO
5128859,Elemental HERO Marine Neos,Elemental HERO
5130393,Millennium Seeker,
5133471,Galaxy Cyclone,
5141117,The Abyss Dragon Swordsoul,Swordsoul
5148778,Starving Venom Wing Dragon,Starving Venom
5153769,Majespecter Gust,Majespecter
5168381,Archfiend's Ghastly Glitch,Archfiend
5177985,Shiranui Swordmaster,Shiranui
5182107,Superheavy Samurai Security,Superheavy Samurai
5183693,Amulet of Ambition,
5186893,Red-Eyes Zombie Dragon,Red-Eyes
5205146,Infinitrack Road Roller,Infinitrack
5206415,Thunder Dragonlord,Thunder Dragon
5208118,Moving Point Pendulum,Pendulum
5220687,Super-Nimble Mega Hamster,Nimble
5230799,Magical Musketeer Kidbrave,Magical Musket
5237827,Vylon Ohm,Vylon
5244497,Cameraclops,
5253985,Soul Crossing,Egyptian God
5255013,Zefra Path,Zefra
5257687,Jowls of Dark Demise,
5259518,Predaplant Heliamphorhynchus,Predaplant
5265750,Skull Mariner,
5267507,Earthbound Immortal Red Nova,Earthbound
5284653,Evilswarm Obliviwisp,Lswarm
5285665,Elemental HERO Neo Bubbleman,Elemental HERO
5288597,Transmodify,
5291803,Chronomaly Tula Guardian,Chronomaly
5298175,Fortune Fairy Swee,Fortune Fairy
5309481,Revived King Ha Des,
5318639,Mystical Space Typhoon,
5325155,"Tsukahagi, the Poisonous Mayakashi",Mayakashi
5325424,Dragoncarnation,
5329790,Protocol Gardna,
5338223,Evo-Force,Evolsaur
5352328,Exosister Sophia,Exosister
5361647,Battlin' Boxer Glassjaw,Battlin' Boxer
5361816,Noble Knight Pellinore,Noble Knight
5368615,Steam Gyroid,Roid
5370235,Cyberdark Chimera,Cyberdark
5371656,Sword of the Soul-Eater,
5373478,Cyber Dragon Zwei,Cyber Dragon
5376159,Red Reign,
5380979,Welcome Labrynth,Labrynth
5388481,Darkfire Soldier #1,
5399521,Symphonic Warrior Miccs,Symphonic Warrior
5402805,Berserker of the Tenyi,Tenyi
5405694,Black Luster Soldier,Black Luster Soldier
5414777,World of Spirits,Ancient Fairy Dragon
5431722,Dracotail Flame,Dracotail
5434080,Headless Knight,
5438492,Warrior Lady of the Wasteland,
5439384,Birth of the Prominence Flame,
5464695,Blazing Inpachi,
5466615,Myutant Clash,Myutant
5479217,Jurrac Impact,Jurrac
5489987,Flower Cardian Cherry Blossom with Curtain,Flower Cardian
5494820,Cyclon Laser,
5498296,"Scarr, Scout of Dark World",Dark World
5506791,Majespecter Cat - Nekomata,Majespecter
5519829,Counselor Lily,
5524387,Marincess Marbled Rock,Marincess
5530780,Exosister Gibrine,Exosister
5554990,Wattberyx,Watt
5556499,Machina Fortress,Machina
5556668,Exchange,
5560911,Destrudo the Lost Dragon's Frisson,
5562461,Dark Illusion,
5574510,Shateki,
5577149,Battleguard Cadet,Battleguard
5577649,Scrap Crash,Scrap
5592689,Samsara Lotus,
5600127,Humanoid Worm Drake,Slime
5605529,Vaalmonica Scelta,Vaalmonica
5606466,D.D. Trap Hole,Hole
5609226,Tuner's Barrier,
5611760,Rainbow Bridge of Salvation,
5614808,White Aura Whale,White
5616412,Destruction Punch,
5628232,Flying Penguin,Penguin
5640330,Hannibal Necromancer,
5641251,F.A. Dead Heat,F.A.
5645210,Splendid Venus,
5650082,Storming Mirror Force,
5672432,Performapal Revival,Performapal
5697558,The Hidden City,Subterror
5703682,Thousand Energy,
5728014,A Rival Appears!,
5758500,Soul Release,
5763020,Weeping Idol,
5772618,Hi-Speedroid Kitedrake,Hi-Speedroid
5779502,Underdog,
5780210,Creation Resonator,Resonator
5786513,Turn Silence,Shining Sarcophagus
5795882,Vampire's Domain,Vampire
5795980,Strike of the Monarchs,Monarch
5800323,Poplar of the White Forest,White Forest
5817857,Koa'ki Meiru Ghoulungulate,Koa'ki Meiru
5818294,Bujingi Turtle,Bujin
5818798,Gazelle the King of Mythical Beasts,
5821478,Topologic Bomber Dragon,
5829717,Dark Magician the Knight of Dragon Magic,Dark Magician
5832914,Toon Briefcase,Toon
5833312,Duel Academy,
5846183,Appliancer Breakerbuncle,Appliancer
5848934,Serene Psychic Sorceress,
5851097,Vanity's Emptiness,
5852388,Xeno Meteorus,
5861892,Arcana Force EX - The Light Ruler,Arcana Force
5901497,Queen's Double,
5908650,Shopina the Melodious Maestra,Melodious
5914184,Double Payback,
5914858,Junora the Power Patron of Tuning,Power Patron
5915629,The Gift of Greed,Greed
5916510,Starring Knight,Starry Knight
5929801,Raidraptor - Fuzzy Lanius,Raidraptor
5941982,Scareclaw Alternative,Scareclaw
5969957,Rokket Recharger,Rokket
5972394,Mimiclay,
5973663,The World Tree,
5975022,Gladiator Beast Murmillo,Gladiator Beast
5990062,Reversal Quiz,
5993144,Swallow's Cowrie,
5997110,D/D Count Surveyor,D/D
5998840,XX-Saber Boggart Knight,X-Saber
6004133,Abyss Actors' Dress Rehearsal,Abyss Actor
6007213,"Uria, Lord of Searing Flames",Sacred Beast
6021033,Doomkaiser Dragon,
6022371,Water Dragon Cluster,Bonding
6039967,Vampire Fraulein,Vampire
6043161,R.B. Ga10 Driller,R.B.
6061630,Magical Exemplar,
6075533,Terror of Trishula,Ice Barrier
6075801,Paladin of Felgrand,
6077601,Frightfur Fusion,Frightfur
6083904,Diabrocken of the Ghost Light,
6089145,Clear Wall,Clear
6103114,Beaked Snake,Recolored counterpart
6103294,Emissary of the Oasis,
6104968,Bubonic Vermin,
6112401,At One With the Sword,X-Saber
6116731,Swarm of Centipedes,Swarm of
6128460,Wightbaking,Wight
6133894,Mazera DeVille,
6137095,Malfunction,
6142213,Turbo Rocket,
6142488,Fluffal Mouse,Fluffal
6148016,Geargiagear,Geargia
6150044,Arcana Knight Joker,Knight
6153210,Ketu Dracotail,Dracotail
6165656,Number C88: Gimmick Puppet Disaster Leo,Gimmick Puppet
6172122,Red-Eyes Fusion,Red-Eyes
6178850,Fighting Spirit,
6180710,Dream Shark,Shark
6182103,Myutant Ultimus,Myutant
6186304,D - Force,
6195332,Exstellarknight Constellar Ptolemy Ω7,Constellar
6203182,Two Toads with One Sting,
6205579,Fusion Parasite,Parasite
6214163,Double Hooking,
6214884,"Brron, Mad King of Dark World",Dark World
6218704,Odd-Eyes Arcray Dragon,Odd-Eyes
6247535,Borreload eXcharge Dragon,Borrel
6256844,R-Genex Turbo,Genex
6260554,Do a Barrel Roll,Mecha Phantom Beast
6260560,Laevateinn the Burning Blade,
6276588,"Karakuri Ninja mdl 919 ""Kuick""",Karakuri
6278008,Starry Dragon's Cycle,
6283472,Amorphage Pride,Amorphage
6284176,Kanzashi the Rikka Queen,Rikka
6285791,The Wicked Worm Beast,Worm
6297941,Burglar,
6309986,Five Star Twilight,
6311717,Fortune Fairy Hikari,
6320631,Koa'ki Meiru Boulder,Koa'ki Meiru
6325660,Dominus Spark,Dominus
6327734,Hu-Li the Jewel Mikanko,Mikanko
6330307,DZW - Chimera Clad,
6337436,Rapid-Fire Magician,
6343408,Miracle Dig,
6351147,Transaction Rollback,
6351548,Dawn Knight,
6353603,Brotherhood of the Fire Fist - Bear,Fire Fist
6355563,Y-Yare Head,A-to-Z
6357341,The Six Shinobi,Six Samurai
6361316,WAKE CUP! Kuro,WAKE CUP!
6367785,Eldeen,
6368038,Gaia The Fierce Knight,Gaia The Fierce Knight
6374519,Amazement Special Show,Amazement
6387204,Number C6: Chronomaly Chaos Atlandis,Chaos
6390406,Emblem of Dragon Destroyer,
6400512,Cyber Commander,
6417578,El Shaddoll Fusion,Shaddoll
6430659,Infected Mail,
6438003,Ancient Warriors - Deceptive Jia Wen,Ancient Warriors
6442944,Kaiser Sea Snake,
6459419,Amazoness Shamanism,Amazoness
6471156,Perform Puppet,Gimmick Puppet
6480253,Wroughtweiler,Elemental HERO
6483224,"Radius, the Half-Moon Dragon",
6494106,Evil Eye Defeat,Evil Eye
6498706,Fusion Deployment,
6500778,Chaos Distill,Chaos
6511113,Traptrix Rafflesia,Traptrix
6540606,Spiritual Water Art - Aoi,
6544078,Izanagi,
6547248,"Clown Clan ""New Face""",Clown Clan
6552938,Raidraptor - Rudder Strix,Raidraptor
6552971,A.I. Meet You,A.I.
6556178,Borrel Regenerator,Rokket
6556909,Red-Eyes Soul,Red-Eyes
6560411,Bramble Rose Dragon,Rose
6568731,Glacial Beast Iceberg Narwhal,Glacial Beast
6579928,Secret Six Samurai - Kizaru,Secret Six Samurai
6588580,Thermal Genex,Genex
6589707,Terrors in the Hidden City,
6595475,Onomatopaira,Dododo
6602300,"Blaze Fenix, the Burning Bombardment Bird",
6609736,Noh-P.U.N.K. Deer Note,P.U.N.K.
6614221,Fog King,
6616912,"Gabrion, the Timelord",Timelord
6622715,Encode Talker,Code Talker
6625096,Beautunaful Princess,
6628343,Beginning Knight,Black Luster Soldier
6631034,Frostosaurus,
6636319,Evil★Twin Ki-sikil Deal,Evil★Twin
6637331,Bystial Druiswurm,Bystial
6659193,Performage Trapeze High Magician,Performage
6691855,Spikeshield with Chain,
6696168,Festiballoon,
6713443,Ultimate Fire Formation - Seito,Fire Fist
6728559,Archnemeses Protos,Nemeses
6733059,Skull Lair,
6740720,Seiyaryu,
6763530,Branded Banishment,Branded
6764709,F.A. Dark Dragster,F.A.
6766208,D/D/D Gust High King Alexander,D/D
6767771,Tearlaments Scream,Tearlaments
6783559,Self-Destruct Ant,
6795211,Teleport,
6798031,Ryzeal Cross,Ryzeal
6799227,Half Counter,
6812770,Performage Cup Tricker,Performage
6821579,R.B. VALCan Booster,R.B.
6830480,Twilight Ninja Kagen,Ninja
6836211,The Great Emperor Penguin,Penguin
6840573,Barox,
6849042,Super-Ancient Dinobeast,
6850209,A Deal with Dark Ruler,Archfiend
6853254,Return of the Dragon Lords,
6855503,Masquerade the Blazing Dragon,Despia
6859683,Success Probability 0%,
6890729,Bonding - DHO,Bonding
6901008,Phantom King Hydride,
6903857,Power Breaker,
6906306,"Rubysapphirus, the Adamant Jewel",
6908161,Ragnaraika Chain Coils,Ragnaraika
6909330,Soul Binding Gate,
6917479,Vampire Red Baron,Vampire
6924874,Harpie's Pet Baby Dragon,
6930746,Schwarzschild Limit Dragon,
6958551,Shadow Toon,Toon
6967870,Dark Scorpion - Cliff the Trap Remover,Dark Scorpion
6979239,Woodland Sprite,
6983839,Tornado Dragon,
6990577,Guardragon Andrake,Guardragon
6992184,Pendulum Encore,
7019529,Insect Soldiers of the Sky,
7020743,Tantrum Toddler,
7021574,Kuriboo,Kuriboh
7025445,Power Giant,
7030340,Factory of 100 Machines,Morphtronic
7044562,Card of the Soul,
7076131,Next to be Lost,
7080743,Express Train Trolley Olley,Train
7084129,Magician's Rod,Dark Magician
7089711,Hane-Hane,
7092142,Torrential Reborn,
7093411,Crystal Beast Sapphire Pegasus,Crystal Beast
7102732,Clear Rage Golem,Clear
7127502,"Lector Pendulum, the Dracoverlord",Dracoverlord
7133305,Water of Life,
7142724,Icejade Cenote Enion Cradle,Icejade
7150545,Buzzsaw Shark,
7152333,Umbral Horror Ghoul,Umbral Horror
7153114,Field Barrier,
7161742,Predaplant Cordyceps,Predaplant
7165085,Bait Doll,
7166709,Steel-Stringed Sacrifice,
7171149,Toon Ancient Gear Golem,Toon
7180418,Armor Exe,
7183277,"Aurkus, Lightsworn Druid",Lightsworn
7194917,Number 52: Diamond Crab King,
7198399,Chocolate Magician Girl,Magician Girl
7200041,Metal Shooter,
7206349,Vernusylph in Full Bloom,Vernusylph
7225792,Mon Larvas,Recolored counterpart
7236721,Scareclaw Defanging,Scareclaw
7241272,Curse of Dragonfire,
7243511,Koalo-Koala,Koala
7264861,Infernity Beast,Infernity
7268133,Performapal Life Swordsman,Performapal
7279373,Abyss Actor - Twinkle Little Star,Abyss Actor
7291576,Secret Six Samurai - Genba,Secret Six Samurai
7304544,Naturia Pineapple,Naturia
7305060,Amorphage Greed,Amorphage
7320132,Nordic Relic Hlidskjalf,Nordic
7336745,Dinomorphia Intact,Dinomorphia
7337976,Void Apocalypse,Void
7359741,Mechanicalchaser,
7369217,Metallizing Parasite - Lunatite,Parasite
7373632,Divine Evolution,Wicked God
7375867,Dracotail Mululu,Dracotail
7382007,Gouki Sheik Ogre,Gouki
7391448,Goyo Guardian,Guardian
7392745,Chewbone,
7392746,Chewbone Jr. Token,
7394770,Brilliant Fusion,Gem-
7403341,Cynet Conflict,Code Talker
7405310,Extra Gate,
7407724,Erica the Rikka Fairy,Rikka
7409792,Dynatherium,
7436169,Trivikarma,
7443908,Hayate the Earth Star,
7445307,Dual Assembwurm,
7452945,Noble Arms of Destiny,Noble Knight
7459013,"Zure, Knight of Dark World",Dark World
7459919,Blackwing - Zonda the Dusk,Blackwing
7473735,Harmonic Synchro Fusion,Fusion
7477101,Seventh Tachyon,Seventh
7478431,Naturia Sunflower,Naturia
7480763,Artifact Dagda,Artifact
7489323,Milus Radiant,
7496001,Springans Booty,Springans
7500772,Eagle Shark,
7511613,Ryzeal Duo Drive,Ryzeal
7512044,Gather Your Mind,
7526150,Golgoil,
7540107,Gouki Guts,Gouki
7541475,Kabuki Dragon,
7548747,Magistus Theurgy,Magistus
7562372,Megasonic Eye,
7563579,Performage Plushfire,Performage
7565547,Collected Power,
7572887,D.D. Warrior Lady,D.D.
7573135,Gladiator Beast Augustus,Gladiator Beast
7574904,Myutant Arsenal,Myutant
7576264,Phantom Beast Wild-Horn,
7582066,Psychic Nightmare,
7593748,Gimmick Puppet Gigantes Doll,Gimmick Puppet
7602800,Black Feather Whirlwind,
7602840,UFOroid,Roid
7608148,Vivid Tail,
7610394,Evil Eye Reemergence,Evil Eye
7614732,Greater Polymerization,
7617062,Ghostrick Museum,Ghostrick
7617253,Rainbow Path,Crystal Beast
7622360,Matador Archfiend,Archfiend
7623640,"Ceruli, Guru of Dark World",Dark World
7625614,Raregold Armor,
7628844,Number C32: Shark Drake LeVeiss,Number
7631534,Dual Avatar Feet - Armored Un-Gyo,Dual Avatar
7634581,Orichalcos Shunoros,
7653207,Aqua Jet,
7656689,"Genni, the Maid of Endymion",Endymion
7670542,Bio Plant,
7672244,Shien's Spy,
7700132,Worm Noble,Worm
7714344,Performapal Uni,Performapal
7721912,Noble Knight's Spearholder,Noble Knight
7733560,"Michion, the Timelord",Timelord
7736719,Vortex Trooper,
7778726,Hip Hoshiningen,
7782069,Gouki The Tyrant Ogre,Gouki
7799906,Performapal Smile Sorcerer,Performapal
7802006,Magical Plant Mandragola,
7805147,Soldier Dragons,
7805359,Niwatori,
7811875,Gravity Collapse,
7817703,Morphtronic Engine,Morphtronic
7841112,Majestic Star Dragon,Majestic
7841921,Charging Gaia the Fierce Knight,Gaia The Fierce Knight
7845138,Endless Decay,
7850740,Xyz Slidolphin,
7852509,Loop of Destruction,
7852878,Three Thousand Needles,
7864030,Superheavy Samurai Blowtorch,Superheavy
7868571,Metalfoes Silverd,Metalfoes
7889323,Tri-Brigade Showdown,Tri-Brigade
7892180,Psychic Kappa,
7902349,Left Arm of the Forbidden One,Exodia
7903368,Crystal Skull,Ancient Treasure
7913375,Artillery Catapult Turtle,Gaia The Fierce Knight
7914843,Electromagnetic Bagworm,
7917970,Dragunity Divine Wind,Dragunity
7922915,Magician Navigation,Dark Magician
7925734,Link Apple,
7930346,Origami Goddess,
7934362,Performage Fire Dancer,Performage
7935043,Aegis of the Ocean Dragon Lord,
7953868,Blue-Blooded Oni,
7969770,Trancefamiliar,
7984540,Sunavalon Daphne,Sunavalon
7986397,Revendread Evolution,Vendread
7987191,Borreload Riot Dragon,Borrel
8025950,Gadget Box,Gadget
8034697,Magical Marionette,
8038143,Tachyon Transmigration,Galaxy-Eyes
8039562,Dragunity Falchion,Dragunity
8041569,Laval Lakeside Lady,Laval
8057630,Core Reinforcement,Koa'ki Meiru
8058240,Binding Chain,Recolored counterpart
8062132,Vennominaga the Deity of Poisonous Snakes,Venom
8078366,Atlantean Attack Squad,Atlantean
8080257,Flame Swordsdance,Flame Swordsman
8083925,Live☆Twin Home,Live☆Twin
8085950,Burning Dragon,
8091563,Super Defense Robot Lio,Super Defense Robot
8102334,Gate Blocker,
8124921,Right Leg of the Forbidden One,Exodia
8129306,Primula the Rikka Fairy,Rikka
8131171,Sinister Serpent,
8148322,Predaprime Fusion,Predaplant
8152834,Tarai,
8165596,Number 90: Galaxy-Eyes Photon Lord,Galaxy-Eyes
8170654,Giant Kra-Corn,Corn
8173184,Repair Genex Controller,Genex
8175346,Poki Draco,
8192327,Phosphorage the Elemental Lord,Elemental Lord
8198620,Dragonecro Nethersoul Dragon,
8198621,Dark Soul Token,
8198712,End of the World,Demise
8200556,Myutant ST-46,Myutant
8201910,Star Boy,
8226374,Gimmick Puppet Humpty Dumpty,Gimmick Puppet
8233522,Ally of Justice Cycle Reader,Ally of Justice
8240199,Sage with Eyes of Blue,Blue-Eyes
8243121,Lyrilusc - Phantom Feathers,Lyrilusc
8251996,Ojama Delta Hurricane!!,Ojama
8252010,X-Saber Gottoms,Gottoms
8264361,"Dharc the Dark Charmer, Gloomy",Charmer
8267140,Cosmic Cyclone,
8275702,Crystal Promise,Crystal Beast
8279188,Depth Amulet,
8284390,Speedroid Rubberband Plane,Roid
8310162,Malefic Paradox Dragon,Malefic
8316565,Jolt Counter,Battlin' Boxer
8316661,Fabled Miztoji,Fabled
8321183,Ritual Beast Return,Ritual Beast
8323633,Cloak and Dagger,
8324284,Spirit Shield,
8327462,Skullbird,
8339504,Xyz Shift,
8353769,Air Eater,
8372133,Red Familiar,
8379983,Lunalight Gold Leo,Lunalight
8384771,Performapal Gumgumouton,Performapal
8387138,Number 27: Dreadnought Dreadnoid,Train
8396952,Arcana Force I - The Magician,Arcana Force
8400623,Evil Dragon Ananta,
8414337,Dust Storm of Gusto,Gusto
8428836,Underworld Ritual of Prediction,
8437145,Void Seer,Infernoid
8445808,Maiden in Love,
8454126,Conductor of Nephthys,Nephthys
8463720,D/D/D Dragonbane King Beowulf,D/D
8471389,Giga-Tech Wolf,
8483333,Mosaic Manticore,
8487449,Jester Confit,Jester
8491308,Sky Striker Ace - Hayate,Sky Striker
8491961,Lyrilusc - Recital Starling,Lyrilusc
8495780,Deep Sea Artisan,Deep Sea
8505920,Gate Guardians Combined,Gate Guardian
8508055,Chu-Ske the Mouse Fighter,
8512558,Utopic Onomatopoeia,Utopia
8522996,The First Monarch,Monarch
8529136,Scrap Fist,Junk
8540986,Veidos the Dragon of Endless Darkness,
8559524,Resonator Command,Resonator
8559793,Raidraptor - Nest,Raidraptor
8561192,"Leo, the Keeper of the Sacred Tree",
8567955,Balancer Lord,
8571567,Blackwing - Shamal the Sandstorm,Blackwing
8576764,Gluttonous Reptolphin Greethys,
8581705,Infernalqueen Archfiend,Archfiend
8594079,Jurrac Brachis,Jurrac
8602351,Reptilianne Echidna,Reptilianne
8608979,Super Team Buddy Force Unite!,
8611007,Lavalval Dragun,Laval
8617563,Raidraptor - Brave Strix,Raidraptor
8628798,D.D. Dynamite,D.D.
8632967,Evo-Karma,Evoltile
8633261,Ice Ryzeal,Ryzeal
8634636,Dark Cat with White Tail,
8643186,D/D Recruits,D/D
8649148,Deep Sweeper,
8653757,Photon Timestop,Photon
8660395,"Ninaruru, the Magistus Glass Goddess",Magistus
8662794,Codebreaker Zero Day,
8687195,Dreamsprite,
8690387,Earthbound Servant Geo Gremlin,Earthbound
8692301,Gem-Knight Zirconia,Gem-
8696773,Hazy Flame Hydra,Hazy
8698851,D - Counter,Destiny HERO
8700633,Undaunted Bumpkin Beast,
8706701,Red Mirror,
8715625,Bokoichi the Freightening Car,
8719957,Abyss-scale of the Kraken,Mermail
8728498,"Donner, Dagger Fur Hire",Fur Hire
8730435,Gladiator Beast's Battle Archfiend Shield,Gladiator Beast
8736823,Virtual World Hime - Nyannyan,Virtual World
8763963,Beelzeus of the Diabolic Dragons,
8775395,Evil Eyes Unleashed,Evil Eye
8778267,Penetration Fusion,Fusion
8783685,Hourglass of Life,
8785161,Raidraptor - Wild Vulture,Raidraptor
8794055,"The Most Distant, Deepest Depths",
8794435,Maju Garzett,Maju
8802510,PSY-Framelord Lambda,PSY-Frame
8805651,Megalith Phuloch,Megalith
8806072,Combo Fighter,
8809344,Outer Entity Nyarla,
8814959,Evilswarm Mandragora,Lswarm
8820526,Performapal Clay Breaker,Performapal
8822710,Ally of Justice Cosmic Gateway,Ally of Justice
8836329,Raging Storm Dragon - Beaufort IX,
8837932,Cubic Mandala,Cubic
8841431,Centur-Ion Primera Primus,Centur-Ion
8842266,Poison of the Old Man,
8843569,Wing Requital,
8852158,Reeshaddoll Wendikurhu,Shaddoll
8868767,Dice It,Dice
8873112,Artifact Chakram,Artifact
8875971,Star Seraph Scout,Star Seraph
8903700,Djinn Releaser of Rituals,Djinn
8910240,Rose Papillon,Rose
8910971,Lord Gaia the Fierce Knight,Gaia The Fierce Knight
8944575,The Drdek,
8949584,A Hero Lives,Elemental HERO
8951260,Respect Play,
8953369,Kashtira Overlap,Kashtira
8955148,Litmus Doom Ritual,
8963089,Heosvarog the Mechanical Dawn,
8964854,Combination Attack,
8967776,"Sephylon, the Ultimate Timelord",Timelord
8972398,Omni Dragon Brotaur,
8978197,The King of D.,
9000988,Performapal Coin Dragon,Performapal
9012916,Black-Winged Dragon,
9024198,D/D/D Abyss King Gilgamesh,D/D
9024367,Galaxy Dragon,
9028399,Cataclysmic Crusted Calcifida,
9030160,Dark Contract with the Eternal Darkness,D/D
9032529,Graceful Tear,
9047460,Blackwing - Steam the Cloak,Blackwing
9047461,Steam Token,Blackwing
9053187,Gagagigo the Risen,
9056100,General Grunard of the Ice Barrier,Ice Barrier
9059700,Infernity Barrier,Infernity
9061682,Fabled Andwraith,Fabled
9064354,Dark Factory of More Production,
9069157,Dragonroid,roid
9070454,Draco-Utopian Aura,
9074847,Major Riot,
9076207,Armed Ninja,Ninja
9091064,Vanquish Soul Jiaolong,Vanquish Soul
