id,name,country,event_date,winner,format,slug,player_count,is_approximate_player_count
2600,1923CS,South Korea,2025-01-01,새해 복 많이 받으세요 팀,OCG,1923cs-2600,63,False
2601,Jingrui Paigu Season 2 4th RCC,China,2025-01-01,player 1,OCG,jingrui-paigu-season-2-4th-rcc-2601,36,False
2602,Baeksu CS Individual Tournament,South Korea,2025-01-09,이현수,OCG,baeksu-cs-individual-tournament-2602,33,False
2603,207th Next Play Cup,Japan,2025-01-08,ちとち,OCG,207th-next-play-cup-2603,36,False
2604,6th Tulio CS North-Kanto in Utsunomiya,Japan,2025-01-05,星霧,OCG,6th-tulio-cs-north-kanto-in-utsunomiya-2604,38,False
2605,Lexington Remote WCQ Regional,United States,2025-01-12,Evan Hornick,TCG,lexington-remote-wcq-regional-2605,148,False
2606,Des Moines WCQ Regional,United States,2025-01-12,Duncan Tucker,TCG,des-moines-wcq-regional-2606,180,False
2607,Bologna WCQ Regional,Italy,2025-01-12,Ifran Khan,TCG,bologna-wcq-regional-2607,127,False
2608,Columbus WCQ Regional,United States,2025-01-11,Andrew Wiggins,TCG,columbus-wcq-regional-2608,310,False
2609,Salem WCQ Regional,United States,2025-01-12,Logan Johnson,TCG,salem-wcq-regional-2609,105,True
2610,2nd Shirogane CS 2v2 Team Tournament,Japan,2025-01-05,正月休みも終わりです,OCG,2nd-shirogane-cs-2v2-team-tournament-2610,50,False
2611,Oaxaca de Juarez WCQ Regional,Mexico,2025-01-11,Christopher Alvarado De la O,TCG,oaxaca-de-juarez-wcq-regional-2611,180,True
2612,Sofia WCQ Regional,Bulgaria,2025-01-11,Georgi Asenov,TCG,sofia-wcq-regional-2612,100,True
2613,1st Mogi Cup Individual Tournament,Japan,2025-01-05,だいこん,OCG,1st-mogi-cup-individual-tournament-2613,35,True
2614,Pvt.Workshop CS vol.13,Japan,2025-01-05,キリギリ,OCG,pvt-workshop-cs-vol-13-2614,38,True
2615,321st Taiyo CS,Japan,2025-01-04,カクテル堂宣伝部隊,OCG,321st-taiyo-cs-2615,38,True
2616,New Year's Next Play Cup!,Japan,2025-01-04,ギャグナ,OCG,new-year-s-next-play-cup-2616,36,True
2617,HSCS 3:3,South Korea,2025-01-04,퓨어리 보호협,OCG,hscs-3-3-2617,57,False
2618,320th Taiyo CS,Japan,2025-01-03,けろD,OCG,320th-taiyo-cs-2618,32,False
2619,Baeksu CS 2v2 Team Tournament,South Korea,2025-01-14,기린 채드 팀,OCG,baeksu-cs-2v2-team-tournament-2619,42,True
2620,Duelist King Cup Satellite Shop Yokohama,Japan,2025-01-13,ぽとふ,OCG,duelist-king-cup-satellite-shop-yokohama-2620,64,True
2621,Project CCG Remote Duel WCQ Regional,United States,2025-01-25,Rudra Vidyasagar,TCG,project-ccg-remote-duel-wcq-regional-2621,140,True
2622,Salem WCQ Regional,United States,2025-01-26,Matthew Bauer,TCG,salem-wcq-regional-2622,240,True
2623,Duel Spark Individual Tournament with 1923CS,South Korea,2025-01-04,신한검,OCG,duel-spark-individual-tournament-with-1923cs-2623,48,True
2624,Santa Clara WCQ Regional,United States,2025-01-25,Julien Kehon,TCG,santa-clara-wcq-regional-2624,370,True
2625,Mobile WCQ Regional,United States,2025-01-25,Ranveer Singh Uppal,TCG,mobile-wcq-regional-2625,200,True
2626,Richmond WCQ Regional,United States,2025-01-26,Karan Sharma,TCG,richmond-wcq-regional-2626,184,False
2627,Minneapolis WCQ Regional,United States,2025-01-25,Andrew Michael Luebke,TCG,minneapolis-wcq-regional-2627,240,True
2628,Eastern Shizuoka Random 3v3 Team Tournament,Japan,2025-01-03,team 1,OCG,eastern-shizuoka-random-3v3-team-tournament-2628,24,True
2629,Delight CS 3v3 Team Tournament,South Korea,2025-01-05,team 1,OCG,delight-cs-3v3-team-tournament-2629,60,True
2630,Maki CS with 1923CS,South Korea,2025-01-05,기나안 팀,OCG,maki-cs-with-1923cs-2630,72,True
2631,Goodlettsville WCQ Regional,United States,2025-01-18,Matthew Huddleston,TCG,goodlettsville-wcq-regional-2631,180,True
2632,New Year DG AE Tournament,Singapore,2025-01-01,,OCG-AE,new-year-dg-ae-tournament-2632,18,True
2633,Brotherhood Game Store AE Ranking,Indonesia,2025-01-03,Raka,OCG-AE,brotherhood-game-store-ae-ranking-2633,12,True
2634,T-OCG AE Ranking,Singapore,2025-01-04,,OCG-AE,t-ocg-ae-ranking-2634,14,True
2635,Legendary AE Tournament,Viet Nam,2025-01-04,,OCG-AE,legendary-ae-tournament-2635,19,True
2636,AGC AE Ranking,Singapore,2025-01-05,,OCG-AE,agc-ae-ranking-2636,14,True
2637,Legendary AE Tournament,Viet Nam,2025-01-12,,OCG-AE,legendary-ae-tournament-2637,19,True
2638,DG AE Ranking,Singapore,2025-01-11,,OCG-AE,dg-ae-ranking-2638,21,True
2639,Gaia Card AE Ranking,Malaysia,2025-01-11,Lee Kah Hui,OCG-AE,gaia-card-ae-ranking-2639,10,True
2640,MDS AE Ranking,Malaysia,2025-01-19,Haziq Irfan,OCG-AE,mds-ae-ranking-2640,20,True
2641,OTK Card Shop AE Tournament,Thailand,2025-01-18,,OCG-AE,otk-card-shop-ae-tournament-2641,12,True
2642,Happyland AE Ranking,Singapore,2025-01-18,Jun boon,OCG-AE,happyland-ae-ranking-2642,22,True
2643,Day Dreams AE Tournament,Viet Nam,2025-01-19,Hoàng Huy,OCG-AE,day-dreams-ae-tournament-2643,12,True
2644,Ahkit AE Ranking,Singapore,2025-01-19,,OCG-AE,ahkit-ae-ranking-2644,16,True
2645,Palermo WCQ Regional,Italy,2025-01-26,Matteo Mastroianni,TCG,palermo-wcq-regional-2645,78,False
2646,Umhlanga WCQ Regional,South Africa,2025-01-26,Caleb Amos,TCG,umhlanga-wcq-regional-2646,80,True
2647,Spijkenisse WCQ Regional,Netherlands,2025-01-26,@Bart,TCG,spijkenisse-wcq-regional-2647,70,True
2648,Gijón WCQ Regional,Spain,2025-01-25,Cenzual González Francisco,TCG,gijón-wcq-regional-2648,100,True
2649,Saintes WCQ Regional,France,2025-01-26,Donovan Leblanc,TCG,saintes-wcq-regional-2649,65,False
2650,Jokah Master Duel Challenger Cup,United Kingdom,2025-01-18,urodacus,Master Duel,jokah-master-duel-challenger-cup-2650,128,False
2651,Joshua Master Duel Challenger Cup,Germany,2025-01-19,niciboy,Master Duel,joshua-master-duel-challenger-cup-2651,256,True
2652,Noona Master Duel Challenger Cup,Indonesia,2025-01-11,Ian,Master Duel,noona-master-duel-challenger-cup-2652,128,True
2653,Yu99 Master Duel Challenger Cup,China,2024-11-08,Hanoi,Master Duel,yu99-master-duel-challenger-cup-2653,128,True
2654,OTK Master Duel Challenger Cup,China,2024-11-29,Silver,TCG,otk-master-duel-challenger-cup-2654,128,True
2655,28th Amagasa CS 3v3 Team Tournament,Japan,2025-01-13,他力本願,OCG,28th-amagasa-cs-3v3-team-tournament-2655,54,True
2656,Duelist King Cup Satellite Shop Kobe Sannomiya,Japan,2025-01-13,プリン,OCG,duelist-king-cup-satellite-shop-kobe-sannomiya-2656,64,True
2657,323rd Taiyo CS,Japan,2025-01-13,所沢,OCG,323rd-taiyo-cs-2657,36,True
2658,46th RAM Cup Individual Tournament (Omori Venue),Japan,2025-01-12,ぜっけい,OCG,46th-ram-cup-individual-tournament-omori-venue-2658,78,True
2659,Duelist King Cup Dragon Star Akihabara Ekimae Shop,Japan,2025-01-12,じゅき,OCG,duelist-king-cup-dragon-star-akihabara-ekimae-shop-2659,57,True
2660,4th Joukamachi CS,Japan,2025-01-12,はる,OCG,4th-joukamachi-cs-2660,29,True
2661,42nd Kinta CS,Japan,2025-01-12,アルジュン・アルジャン,OCG,42nd-kinta-cs-2661,85,True
2662,Yu-Gi-Oh! Area Championship 2024 Gunma,Japan,2025-01-18,team 1,OCG,yu-gi-oh-area-championship-2024-gunma-2662,45,True
2663,HSCS 3v3 Team Tournament,South Korea,2025-01-18,못말리는 토치맨 팀,OCG,hscs-3v3-team-tournament-2663,60,True
2664,14th Koi CS 3v3 Team Tournament,Japan,2025-01-18,チームがみランド,OCG,14th-koi-cs-3v3-team-tournament-2664,60,True
2665,Guayaquil WCQ Regional,Ecuador,2025-01-25,Jordy David Moreira Gomez,TCG,guayaquil-wcq-regional-2665,150,True
2666,Indonesia City Duel 2025,Indonesia,2025-01-26,Chia Chen Lin,OCG,indonesia-city-duel-2025-2666,64,True
2667,Ljubljana WCQ Regional,Slovenia,2025-01-25,Tevž,TCG,ljubljana-wcq-regional-2667,53,False
2668,Trujillo WCQ Regional,Peru,2025-01-26,Gonzalo Catacora,TCG,trujillo-wcq-regional-2668,300,True
2669,Monterrey WCQ Regional,Mexico,2025-01-26,Joan Saavedra,TCG,monterrey-wcq-regional-2669,250,True
2670,22nd Dacro CS,Japan,2025-01-26,ラカワ,OCG,22nd-dacro-cs-2670,60,True
2671,Buenos Aires WCQ Regional,Argentina,2025-02-01,Leandro Riolo,TCG,buenos-aires-wcq-regional-2671,163,False
2672,Ciudad de Panama WCQ Regional,Panama,2025-02-02,Jose Arrocha Castillo,TCG,ciudad-de-panama-wcq-regional-2672,70,True
2673,Mexico City WCQ Regional,Mexico,2025-02-01,Misael Garcia,TCG,mexico-city-wcq-regional-2673,602,False
2675,Concepción WCQ Regional,Chile,2025-02-01,Jose-Pedro Opazo,TCG,concepción-wcq-regional-2675,99,False
2676,La Paz WCQ Regional,Bolivia,2025-02-01,Eddie Alba,TCG,la-paz-wcq-regional-2676,120,False
2677,Dublin WCQ Regional,Ireland,2025-02-16,Vladis Baranovskis,TCG,dublin-wcq-regional-2677,50,True
2679,Milano WCQ Regional,Italy,2025-02-02,Giuseppe Tarsitano,TCG,milano-wcq-regional-2679,130,False
2680,Roma WCQ Regional,Italy,2025-02-02,Gianni Barone,TCG,roma-wcq-regional-2680,128,False
2681,Newcastle WCQ Regional,United Kingdom,2025-02-02,Jamie Twigg,TCG,newcastle-wcq-regional-2681,120,True
2682,Lubbock WCQ Regional,United States,2025-02-01,Israel Figueroa,TCG,lubbock-wcq-regional-2682,200,True
2683,Winnipeg WCQ Regional,Canada,2025-02-01,Gabriel Christopher Noel Neapew,TCG,winnipeg-wcq-regional-2683,80,True
2684,YCS Orlando,United States,2025-02-01,Tayveon Crowley,TCG,ycs-orlando-2684,2274,False
2685,Le Kremlin-Bicêtre WCQ Regional,France,2025-02-02,Ludovic Lefevre,TCG,le-kremlin-bicêtre-wcq-regional-2685,300,False
2686,Winterthur WCQ Regional,Switzerland,2025-02-01,Tom-Luca Menzel,TCG,winterthur-wcq-regional-2686,89,False
2687,Duelist King Cup Card Shop Ryusei no PAO Tachikawa Shop,Japan,2025-01-26,どげざん,OCG,duelist-king-cup-card-shop-ryusei-no-pao-tachikawa-shop-2687,48,True
2688,1923CS,South Korea,2025-01-30,폴라리숭,OCG,1923cs-2688,60,True
2689,6th Kamihi CS,Japan,2025-01-26,イケメンは顔だけじゃないよな,OCG,6th-kamihi-cs-2689,87,True
2690,327th Taiyo CS,Japan,2025-01-26,ミドラ真剣部,OCG,327th-taiyo-cs-2690,36,True
2691,The 3rd Tulio CS Mito,Japan,2025-02-01,多国籍企業,OCG,the-3rd-tulio-cs-mito-2691,57,True
2692,The 1st Teru CS,Japan,2025-02-02,タケナカ,OCG,the-1st-teru-cs-2692,67,True
2693,Hagetaka CS,Japan,2025-02-02,せるな,OCG,hagetaka-cs-2693,63,True
2694,Joshua Master Duel Challenger Cup,United Kingdom,2025-01-22,oli.ko,Master Duel,joshua-master-duel-challenger-cup-2694,128,True
2695,Emre Master Duel Challenger Cup,United Kingdom,2025-01-24,joeykuzan,Master Duel,emre-master-duel-challenger-cup-2695,128,False
2696,329th Taiyo CS,Japan,2025-02-02,鹿の国,OCG,329th-taiyo-cs-2696,36,True
2697,Lampi Master Duel Challenger Cup,United Kingdom,2025-01-25,niciboy,Master Duel,lampi-master-duel-challenger-cup-2697,128,False
2698,Emre Master Duel Challenger Cup,United Kingdom,2025-01-26,kindiaka,Master Duel,emre-master-duel-challenger-cup-2698,256,False
2699,Super Memory Cards Suzhou Store,China,2025-02-01,player1,OCG,super-memory-cards-suzhou-store-2699,34,True
2700,27th Ichigo Cup,Japan,2025-02-02,スローワ,OCG,27th-ichigo-cup-2700,37,True
2701,Super Card Store Tournament,China,2025-02-02,player1,OCG,super-card-store-tournament-2701,33,True
2702,Maoming Game King,China,2025-02-02,player1,OCG,maoming-game-king-2702,75,True
2703,Latin America Remote Duel YCS,Brazil,2025-02-08,Carlos Rafael Mejia Guardian,TCG,latin-america-remote-duel-ycs-2703,294,False
2704,YCS Birmingham,United Kingdom,2025-02-08,Dinh-Kha Bui,TCG,ycs-birmingham-2704,2496,False
2705,Schwandorf WCQ Regional,Germany,2025-02-08,Johannes Bauer,TCG,schwandorf-wcq-regional-2705,80,True
2706,Super Card Store Tournament,China,2025-02-03,player1,OCG,super-card-store-tournament-2706,36,True
2707,Big Universe TCG Store Tournament,China,2025-02-03,player1,OCG,big-universe-tcg-store-tournament-2707,40,True
2708,San José WCQ Regional,Costa Rica,2025-02-09,Isaac Guerrero,TCG,san-josé-wcq-regional-2708,240,True
2709,Hagatna WCQ Regional,Guam,2025-02-08,Gordon,TCG,hagatna-wcq-regional-2709,40,True
2710,Las Vegas WCQ Regional,United States,2025-02-08,Mitchell Martin,TCG,las-vegas-wcq-regional-2710,220,True
2711,Columbus WCQ Regional,United States,2025-02-08,Spencer Kruse,TCG,columbus-wcq-regional-2711,400,True
2712,Oklahoma WCQ Regional,United States,2025-02-08,Houa Xiong,TCG,oklahoma-wcq-regional-2712,191,False
2713,Montreal WCQ Regional,Canada,2025-02-09,Alexandre Dalpe,TCG,montreal-wcq-regional-2713,240,True
2714,Simbach WCQ Regional,Germany,2025-02-08,Lukas Wilk,TCG,simbach-wcq-regional-2714,80,True
2715,Super Brand Store,China,2025-02-08,player1,OCG,super-brand-store-2715,48,True
2716,New Year Fireworks Cup,South Korea,2025-02-08,의무 유희왕 2,OCG,new-year-fireworks-cup-2716,69,True
2717,Lukevonkarma's Cup of Aces (January),United States,2025-01-26,Dasvi,TCG,lukevonkarma-s-cup-of-aces-january-2717,80,True
2718,Vire-Normandie WCQ Regional,France,2025-02-16,Clément Amourgom,TCG,vire-normandie-wcq-regional-2718,148,False
2719,Bosnian Open 2025,Bosnia and Herzegovina,2025-02-16,Luka Božur,TCG,bosnian-open-2025-2719,140,False
2720,Little Rock WCQ Regional,United States,2025-02-15,Mitchell Garcia,TCG,little-rock-wcq-regional-2720,200,True
2721,Yuma WCQ Regional,United States,2025-02-15,Jesus Alejandro Barrios,TCG,yuma-wcq-regional-2721,200,True
2722,Anchorage WCQ Regional,United States,2025-02-15,Steven Lee,TCG,anchorage-wcq-regional-2722,40,True
2723,CoreTCG Remote Duel WCQ Regional,United States,2025-02-15,Thanh Dat Tran Nguyen,TCG,coretcg-remote-duel-wcq-regional-2723,110,False
2724,Greenville WCQ Regional,United States,2025-02-16,David Golightly,TCG,greenville-wcq-regional-2724,281,False
2725,Fredericton WCQ Regional,Canada,2025-02-16,,TCG,fredericton-wcq-regional-2725,80,True
2726,Osnabrück WCQ Regional,Germany,2025-02-15,[TMT] You go First,TCG,osnabrück-wcq-regional-2726,80,True
2727,Dragon Road Card Shop tournament,China,2025-02-08,player1,OCG,dragon-road-card-shop-tournament-2727,37,True
2728,Melbourne WCQ Regional,Australia,2025-02-15,Geoff Monk,TCG,melbourne-wcq-regional-2728,65,False
2729,Set sail card shop tournament,China,2025-02-09,player1,OCG,set-sail-card-shop-tournament-2729,39,True
2730,DM board game store tournament,China,2025-02-09,player1,OCG,dm-board-game-store-tournament-2730,42,True
2731,Star Sakura Card Shop tournament,China,2025-02-09,player1,OCG,star-sakura-card-shop-tournament-2731,44,True
2732,Nextplay,Japan,2025-02-05,りょうた,OCG,nextplay-2732,32,True
2733,RAM Festival,Japan,2025-02-08,ますく,OCG,ram-festival-2733,120,True
2734,3rd Mogi Cup Tournament,Japan,2025-02-09,クマイヌ,OCG,3rd-mogi-cup-tournament-2734,37,True
2735,Porto WCQ Regional,Portugal,2025-02-15,Nuno Ribeiro,TCG,porto-wcq-regional-2735,43,False
2736,Huddersfield WCQ Regional,United Kingdom,2025-02-15,Jamie Hunter,TCG,huddersfield-wcq-regional-2736,60,False
2737,Ikebukuro Winter Grand Prix,Japan,2025-02-09,team1,OCG,ikebukuro-winter-grand-prix-2737,81,True
2738,High Wycombe WCQ Regional,United Kingdom,2025-02-15,Matthew Cane,TCG,high-wycombe-wcq-regional-2738,53,False
2739,Baghdad WCQ Regional,Iraq,2025-02-15,Yaswa Sairys,TCG,baghdad-wcq-regional-2739,102,False
2740,Beggen WCQ Regional,Luxembourg,2025-02-15,Marcus Marks,TCG,beggen-wcq-regional-2740,223,False
2741,Dresden WCQ Regional,Germany,2025-02-15,Yannik Akermann,TCG,dresden-wcq-regional-2741,76,False
2742,Christchurch WCQ Regional,New Zealand,2025-02-16,Oliver Herriot,TCG,christchurch-wcq-regional-2742,40,True
2743,St.Pölten WCQ Regional,Austria,2025-02-15,Philipp Gastberger,TCG,st-pölten-wcq-regional-2743,73,False
2744,Big Universe Tournament,China,2025-02-15,player1,OCG,big-universe-tournament-2744,42,True
2745,Emre Master Duel Challenger Cup,United Kingdom,2025-02-15,Oli.ko,Master Duel,emre-master-duel-challenger-cup-2745,128,False
2746,El Guardian Master Duel Challenger Cup,Spain,2025-01-31,Pierbutalsoluigi,Master Duel,el-guardian-master-duel-challenger-cup-2746,128,False
2747,Joshua Master Duel Challenger Cup,United Kingdom,2025-01-29,fictinium,Master Duel,joshua-master-duel-challenger-cup-2747,128,False
2748,Emre Master Duel Challenger Cup,United Kingdom,2025-02-02,Deadilmorto,Master Duel,emre-master-duel-challenger-cup-2748,256,False
2749,Joshua Master Duel Challenger Cup,United Kingdom,2025-02-16,Abohmod,Master Duel,joshua-master-duel-challenger-cup-2749,512,False
2750,Schattenspieler Master Duel Challenger Cup,Germany,2025-01-02,Niciboy,Master Duel,schattenspieler-master-duel-challenger-cup-2750,128,True
2751,Schattenspieler Master Duel Challenger Cup,Germany,2025-02-07,Teremiare,Master Duel,schattenspieler-master-duel-challenger-cup-2751,128,True
2752,Lampi Master Duel Challenger Cup,United Kingdom,2025-02-14,Niciboy,Master Duel,lampi-master-duel-challenger-cup-2752,128,False
2753,Dragon Road,China,2025-02-15,player1,OCG,dragon-road-2753,36,True
2754,Double Six Points Tournament,China,2025-02-16,player1,OCG,double-six-points-tournament-2754,36,True
2755,新航卡牌,China,2025-02-16,player1,OCG,新航卡牌-2755,80,True
2756,Brisbane WCQ Regional,Australia,2025-02-16,Leroy Onuoha,TCG,brisbane-wcq-regional-2756,75,True
2757,Baeksu CS,South Korea,2025-02-11,여울,OCG,baeksu-cs-2757,55,True
2758,Yogyakarta,Indonesia,2025-02-15,William Teng,OCG,yogyakarta-2758,62,False
2759,Delight CS,South Korea,2025-02-15,우승 Kuso 해줘,OCG,delight-cs-2759,63,True
2760,23rd Dacro CS,Japan,2025-02-16,国鳥CSからの刺客【非公認】さん,OCG,23rd-dacro-cs-2760,48,True
2761,Bainbridge WCQ Regional,United States,2025-02-22,RJ Moore,TCG,bainbridge-wcq-regional-2761,180,True
2762,Honolulu WCQ Regional,United States,2025-02-22,Matthew Thompson,TCG,honolulu-wcq-regional-2762,80,True
2763,Houston WCQ Regional,United States,2025-02-22,Ryan Obeid,TCG,houston-wcq-regional-2763,500,True
2764,Seattle WCQ Regional,United States,2025-02-22,Brian Dong,TCG,seattle-wcq-regional-2764,247,False
2765,Morgantown WCQ Regional,United States,2025-02-22,Conner Noble Snow,TCG,morgantown-wcq-regional-2765,129,False
2766,Hartford WCQ Regional,United States,2025-02-23,Aidan Alexander Clarke,TCG,hartford-wcq-regional-2766,382,False
2767,Des Moines WCQ Regional,United States,2025-02-23,Dylan Robertson,TCG,des-moines-wcq-regional-2767,240,True
2768,Tijuana WCQ Regional,Mexico,2025-02-22,Rafael Ordonez,TCG,tijuana-wcq-regional-2768,350,True
2769,Maracaibo WCQ Regional,Venezuela,2025-02-22,Andres Salcedo,TCG,maracaibo-wcq-regional-2769,80,True
2770,Porto Alegre WCQ Regional,Brazil,2025-02-23,João Vicente,TCG,porto-alegre-wcq-regional-2770,200,True
2771,São Paulo WCQ Regional,Brazil,2025-02-23,Felipe Urias Moreira Da Silva,TCG,são-paulo-wcq-regional-2771,300,True
2772,Bogota WCQ Regional,Colombia,2025-02-23,Alessandro Antinucci,TCG,bogota-wcq-regional-2772,280,True
2773,Tegucigalpa WCQ Regional,Honduras,2025-02-23,Mario Moncada,TCG,tegucigalpa-wcq-regional-2773,80,False
2774,Chaguanas WCQ Regional,Trinidad and Tobago,2025-02-23,Sanjay Manoo,TCG,chaguanas-wcq-regional-2774,150,False
2775,Magdeburg WCQ Regional,Germany,2025-02-22,Johannes Wagner,TCG,magdeburg-wcq-regional-2775,136,False
2776,Cluj-Napoca WCQ Regional,Romania,2025-02-22,Matei Podoaba,TCG,cluj-napoca-wcq-regional-2776,48,False
2777,Nimes WCQ Regional,France,2025-02-23,Pierre Burgals,TCG,nimes-wcq-regional-2777,165,False
2778,332nd Taiyo CS,Japan,2025-02-16,VN No.1 Team,OCG,332nd-taiyo-cs-2778,32,True
2779,7th Shinhi CS,Japan,2025-02-16,クマイヌ,OCG,7th-shinhi-cs-2779,41,True
2780,Eindhoven WCQ Regional,Netherlands,2025-02-22,Droopybarbarian,TCG,eindhoven-wcq-regional-2780,70,True
2781,Catania WCQ Regional,Italy,2025-02-23,Giovanni intravaia,TCG,catania-wcq-regional-2781,105,True
2782,Yu-Gi-Oh! Area Championship 2024 Saitama,Japan,2025-02-22,team 1,OCG,yu-gi-oh-area-championship-2024-saitama-2782,65,True
2783,YCS Sydney,Australia,2025-03-01,Frederick Cammell,TCG,ycs-sydney-2783,896,False
2784,German Open Mönchengladbach 2025,Germany,2025-03-01,Cedric W.,TCG,german-open-mönchengladbach-2025-2784,741,False
2785,Mendoza WCQ Regional,Argentina,2025-03-01,Alexis Olmedo,TCG,mendoza-wcq-regional-2785,63,False
2786,Team YCS San Salvador,El Salvador,2025-03-01,Look Pak at Him,TCG,team-ycs-san-salvador-2786,324,False
2787,Lukevonkarma's Cup of Aces (February),United States,2025-02-22,Giya76,TCG,lukevonkarma-s-cup-of-aces-february-2787,60,False
2788,Silea WCQ Regional,Italy,2025-03-08,Nicolò Comito,TCG,silea-wcq-regional-2788,120,True
2789,Forli WCQ Regional,Italy,2025-03-08,Rossi Pierfrancesco,TCG,forli-wcq-regional-2789,124,False
2790,Sheffield WCQ Regional,United Kingdom,2025-03-08,Duane W,TCG,sheffield-wcq-regional-2790,128,False
2791,La Louviere WCQ Regional,Belgium,2025-03-08,JAMON Thibault,TCG,la-louviere-wcq-regional-2791,60,True
2792,Recklinghausen WCQ Regional,Germany,2025-03-08,David Grgic,TCG,recklinghausen-wcq-regional-2792,120,True
2793,Kaiserslautern WCQ Regional,Germany,2025-03-08,Gabriel Soussi,TCG,kaiserslautern-wcq-regional-2793,257,False
