banlist_id,card_id,card_name,status
13,18144507,Harpie's Feather Duster,Forbidden
13,19613556,Heavy Storm,Limited
13,21593977,Makyura the Destructor,Forbidden
13,23171610,Limiter Removal,Limited
13,23205979,Spirit Reaper,Limited
13,23557835,Dimension Fusion,Limited
13,24221739,Protector of the Sanctuary,Limited
13,26202165,Sangan,Limited
13,28566710,Last Turn,Forbidden
13,28933734,Mask of Darkness,Semi-Limited
13,29762407,Temple of the Kings,Forbidden
13,31036355,Creature Swap,Semi-Limited
13,31305911,Marshmallon,Limited
13,31560081,Magician of Faith,Forbidden
13,32807846,Reinforcement of the Army,Semi-Limited
13,33184167,Tribe-Infecting Virus,Forbidden
13,33396948,Exodia the Forbidden One,Limited
13,33508719,Morphing Jar,Limited
13,34124316,Cyber Jar,Forbidden
13,34206604,Magical Scientist,Forbidden
13,34853266,Tsukuyomi,Forbidden
13,35027493,Deck Devastation Virus,Semi-Limited
13,35316708,Time Seal,Forbidden
13,36468556,Ceasefire,Limited
13,37576645,Reckless Greed,Semi-Limited
13,40044918,Elemental HERO Stratos,Limited
13,40737112,Dark Magician of Chaos,Limited
13,41482598,Mirage of Nightmare,Forbidden
13,42703248,Giant Trunade,Limited
13,42829885,The Forceful Sentry,Forbidden
13,43586926,Twin-Headed Behemoth,Limited
13,44095762,Mirror Force,Limited
13,44330098,Gorz the Emissary of Darkness,Limited
13,44519536,Left Leg of the Forbidden One,Limited
13,44763025,Delinquent Duo,Forbidden
13,44910027,Victory Dragon,Forbidden
13,45986603,Snatch Steal,Limited
13,46411259,Metamorphosis,Semi-Limited
13,46668237,"Green Baboon, Defender of the Forest",Limited
13,53129443,Dark Hole,Forbidden
13,53582587,Torrential Tribute,Limited
13,55144522,Pot of Greed,Forbidden
13,56747793,United We Stand,Limited
13,57728570,Crush Card Virus,Limited
13,61740673,Imperial Order,Forbidden
13,62279055,Magic Cylinder,Limited
13,63519819,Thousand-Eyes Restrict,Forbidden
13,67169062,Pot of Avarice,Limited
13,69015963,Cyber-Stein,Forbidden
13,69243953,Butterfly Dagger - Elma,Forbidden
13,70074904,D.D. Assailant,Semi-Limited
13,70828912,Premature Burial,Limited
13,70903634,Right Arm of the Forbidden One,Limited
13,71044499,Nobleman of Crossout,Limited
13,71413901,Breaker the Magical Warrior,Forbidden
13,72302403,Swords of Revealing Light,Limited
13,72892473,Card Destruction,Limited
13,72989439,Black Luster Soldier - Envoy of the Beginning,Forbidden
13,73915051,Scapegoat,Limited
13,74191942,Painful Choice,Forbidden
13,75500286,Gold Sarcophagus,Limited
13,77121851,Manticore of Darkness,Semi-Limited
13,77565204,Future Fusion,Limited
13,77585513,Jinzo,Limited
13,78010363,Witch of the Black Forest,Forbidden
13,78706415,Fiber Jar,Forbidden
13,79571449,Graceful Charity,Forbidden
13,80344569,Neo-Spacian Grand Mole,Limited
13,80604092,Ultimate Offering,Limited
13,82301904,Chaos Emperor Dragon - Envoy of the End,Forbidden
13,83555666,Ring of Destruction,Limited
13,83746708,Mage Power,Limited
13,83764719,Monster Reborn,Forbidden
13,85602018,Last Will,Forbidden
13,85742772,Gravity Bind,Limited
13,91623717,Chain Strike,Limited
13,97077563,Call of the Haunted,Limited
13,98494543,Magical Stone Excavation,Limited
14,3078576,Yata-Garasu,Forbidden
14,3136426,Level Limit - Area B,Limited
14,3280747,Sixth Sense,Forbidden
14,3659803,Overload Fusion,Limited
14,4031928,Change of Heart,Forbidden
14,5318639,Mystical Space Typhoon,Limited
14,7572887,D.D. Warrior Lady,Limited
14,7902349,Left Arm of the Forbidden One,Limited
14,8124921,Right Leg of the Forbidden One,Limited
14,8131171,Sinister Serpent,Forbidden
14,9156135,Apprentice Magician,Semi-Limited
14,9411399,Destiny HERO - Malicious,Semi-Limited
14,9596126,Chaos Sorcerer,Forbidden
14,12538374,Treeborn Frog,Limited
14,12580477,Raigeki,Forbidden
14,13839120,Yellow Gadget,Semi-Limited
14,14087893,Book of Moon,Limited
14,15341821,Dandylion,Limited
14,15800838,Mind Crush,Limited
14,16226786,Night Assailant,Limited
14,17078030,Wall of Revealing Light,Limited
14,17375316,Confiscation,Forbidden
14,17484499,Exchange of the Spirit,Forbidden
14,18144507,Harpie's Feather Duster,Forbidden
14,19613556,Heavy Storm,Limited
14,21593977,Makyura the Destructor,Forbidden
14,22046459,Megamorph,Limited
14,23171610,Limiter Removal,Limited
14,23205979,Spirit Reaper,Limited
14,23557835,Dimension Fusion,Limited
14,26202165,Sangan,Limited
14,28566710,Last Turn,Forbidden
14,28933734,Mask of Darkness,Semi-Limited
14,29762407,Temple of the Kings,Forbidden
14,31036355,Creature Swap,Semi-Limited
14,31305911,Marshmallon,Limited
14,31560081,Magician of Faith,Limited
14,32807846,Reinforcement of the Army,Semi-Limited
14,33184167,Tribe-Infecting Virus,Forbidden
14,33396948,Exodia the Forbidden One,Limited
14,33508719,Morphing Jar,Limited
14,34124316,Cyber Jar,Forbidden
14,34206604,Magical Scientist,Forbidden
14,34853266,Tsukuyomi,Forbidden
14,35316708,Time Seal,Forbidden
14,36468556,Ceasefire,Limited
14,37576645,Reckless Greed,Semi-Limited
14,40044918,Elemental HERO Stratos,Limited
14,40737112,Dark Magician of Chaos,Limited
14,41172955,Green Gadget,Semi-Limited
14,41482598,Mirage of Nightmare,Forbidden
14,42703248,Giant Trunade,Limited
14,42829885,The Forceful Sentry,Forbidden
14,43586926,Twin-Headed Behemoth,Limited
14,44095762,Mirror Force,Limited
14,44330098,Gorz the Emissary of Darkness,Limited
14,44519536,Left Leg of the Forbidden One,Limited
14,44763025,Delinquent Duo,Forbidden
14,44910027,Victory Dragon,Forbidden
14,45986603,Snatch Steal,Forbidden
14,46411259,Metamorphosis,Forbidden
14,46652477,The Transmigration Prophecy,Limited
14,46668237,"Green Baboon, Defender of the Forest",Limited
14,51452091,Royal Decree,Semi-Limited
14,53129443,Dark Hole,Forbidden
14,53582587,Torrential Tribute,Limited
14,55144522,Pot of Greed,Forbidden
14,56570271,Destiny HERO - Disk Commander,Limited
14,56747793,United We Stand,Limited
14,57728570,Crush Card Virus,Limited
14,61740673,Imperial Order,Forbidden
14,62279055,Magic Cylinder,Limited
14,63519819,Thousand-Eyes Restrict,Forbidden
14,64697231,Trap Dustshoot,Limited
14,66788016,Fissure,Limited
14,67169062,Pot of Avarice,Semi-Limited
14,69015963,Cyber-Stein,Forbidden
14,69243953,Butterfly Dagger - Elma,Forbidden
14,70828912,Premature Burial,Limited
14,70903634,Right Arm of the Forbidden One,Limited
14,71044499,Nobleman of Crossout,Semi-Limited
14,71413901,Breaker the Magical Warrior,Limited
14,72302403,Swords of Revealing Light,Limited
14,72892473,Card Destruction,Limited
14,72989439,Black Luster Soldier - Envoy of the Beginning,Forbidden
14,73915051,Scapegoat,Limited
14,74191942,Painful Choice,Forbidden
14,75500286,Gold Sarcophagus,Limited
14,77121851,Manticore of Darkness,Semi-Limited
14,77565204,Future Fusion,Limited
14,77585513,Jinzo,Semi-Limited
14,78010363,Witch of the Black Forest,Forbidden
14,78706415,Fiber Jar,Forbidden
14,79571449,Graceful Charity,Forbidden
14,80344569,Neo-Spacian Grand Mole,Limited
14,80604092,Ultimate Offering,Limited
14,82301904,Chaos Emperor Dragon - Envoy of the End,Forbidden
14,83555666,Ring of Destruction,Forbidden
14,83746708,Mage Power,Limited
14,83764719,Monster Reborn,Forbidden
14,84290642,Snipe Hunter,Limited
14,85087012,Card Trooper,Limited
14,85602018,Last Will,Forbidden
14,85742772,Gravity Bind,Limited
14,86445415,Red Gadget,Semi-Limited
14,87910978,Brain Control,Limited
14,91623717,Chain Strike,Limited
14,97077563,Call of the Haunted,Limited
14,97169186,Smashing Ground,Limited
14,98494543,Magical Stone Excavation,Limited
15,3078576,Yata-Garasu,Forbidden
15,3136426,Level Limit - Area B,Limited
15,3280747,Sixth Sense,Forbidden
15,3659803,Overload Fusion,Limited
15,4031928,Change of Heart,Forbidden
15,5318639,Mystical Space Typhoon,Limited
15,7572887,D.D. Warrior Lady,Limited
15,7902349,Left Arm of the Forbidden One,Limited
15,8124921,Right Leg of the Forbidden One,Limited
15,8131171,Sinister Serpent,Forbidden
15,9411399,Destiny HERO - Malicious,Semi-Limited
15,9596126,Chaos Sorcerer,Forbidden
15,12538374,Treeborn Frog,Limited
15,12580477,Raigeki,Forbidden
15,14087893,Book of Moon,Semi-Limited
15,15341821,Dandylion,Limited
15,15800838,Mind Crush,Limited
15,16226786,Night Assailant,Limited
15,17078030,Wall of Revealing Light,Limited
15,17375316,Confiscation,Forbidden
15,17484499,Exchange of the Spirit,Forbidden
15,18144507,Harpie's Feather Duster,Forbidden
15,19613556,Heavy Storm,Limited
15,21593977,Makyura the Destructor,Forbidden
15,22046459,Megamorph,Limited
15,23171610,Limiter Removal,Limited
15,23205979,Spirit Reaper,Limited
15,23557835,Dimension Fusion,Limited
15,26202165,Sangan,Limited
15,28297833,Necroface,Semi-Limited
15,28566710,Last Turn,Forbidden
15,28933734,Mask of Darkness,Semi-Limited
15,29762407,Temple of the Kings,Forbidden
15,29843091,Ojama Trio,Limited
15,31305911,Marshmallon,Limited
15,31560081,Magician of Faith,Forbidden
15,32807846,Reinforcement of the Army,Semi-Limited
15,33184167,Tribe-Infecting Virus,Forbidden
15,33396948,Exodia the Forbidden One,Limited
15,33508719,Morphing Jar,Limited
15,34124316,Cyber Jar,Forbidden
15,34206604,Magical Scientist,Forbidden
15,34853266,Tsukuyomi,Forbidden
15,35316708,Time Seal,Forbidden
15,36468556,Ceasefire,Limited
15,40044918,Elemental HERO Stratos,Limited
15,40737112,Dark Magician of Chaos,Limited
15,41482598,Mirage of Nightmare,Forbidden
15,42703248,Giant Trunade,Limited
15,42829885,The Forceful Sentry,Forbidden
15,43586926,Twin-Headed Behemoth,Limited
15,44095762,Mirror Force,Limited
15,44330098,Gorz the Emissary of Darkness,Limited
15,44519536,Left Leg of the Forbidden One,Limited
15,44763025,Delinquent Duo,Forbidden
15,44910027,Victory Dragon,Forbidden
15,45986603,Snatch Steal,Forbidden
15,46052429,Advanced Ritual Art,Limited
15,46411259,Metamorphosis,Forbidden
15,46652477,The Transmigration Prophecy,Limited
15,46668237,"Green Baboon, Defender of the Forest",Limited
15,47297616,Light and Darkness Dragon,Semi-Limited
15,51452091,Royal Decree,Semi-Limited
15,53129443,Dark Hole,Forbidden
15,53582587,Torrential Tribute,Limited
15,55144522,Pot of Greed,Forbidden
15,56570271,Destiny HERO - Disk Commander,Limited
15,56747793,United We Stand,Limited
15,57728570,Crush Card Virus,Limited
15,61740673,Imperial Order,Forbidden
15,62279055,Magic Cylinder,Limited
15,63519819,Thousand-Eyes Restrict,Forbidden
15,64697231,Trap Dustshoot,Limited
15,66788016,Fissure,Limited
15,69015963,Cyber-Stein,Forbidden
15,69243953,Butterfly Dagger - Elma,Forbidden
15,70095154,Cyber Dragon,Semi-Limited
15,70828912,Premature Burial,Limited
15,70903634,Right Arm of the Forbidden One,Limited
15,71044499,Nobleman of Crossout,Limited
15,71413901,Breaker the Magical Warrior,Forbidden
15,72302403,Swords of Revealing Light,Limited
15,72892473,Card Destruction,Limited
15,72989439,Black Luster Soldier - Envoy of the Beginning,Forbidden
15,73125233,Raiza the Storm Monarch,Limited
15,73915051,Scapegoat,Limited
15,74191942,Painful Choice,Forbidden
15,75500286,Gold Sarcophagus,Limited
15,77121851,Manticore of Darkness,Semi-Limited
15,77565204,Future Fusion,Limited
15,78010363,Witch of the Black Forest,Forbidden
15,78706415,Fiber Jar,Forbidden
15,79571449,Graceful Charity,Forbidden
15,80344569,Neo-Spacian Grand Mole,Limited
15,80604092,Ultimate Offering,Limited
15,81439173,Foolish Burial,Semi-Limited
15,82301904,Chaos Emperor Dragon - Envoy of the End,Forbidden
15,83555666,Ring of Destruction,Forbidden
15,83746708,Mage Power,Semi-Limited
15,83764719,Monster Reborn,Limited
15,84290642,Snipe Hunter,Limited
15,85087012,Card Trooper,Limited
15,85602018,Last Will,Forbidden
15,85742772,Gravity Bind,Limited
15,87910978,Brain Control,Limited
15,91623717,Chain Strike,Limited
15,97077563,Call of the Haunted,Forbidden
15,97169186,Smashing Ground,Limited
15,98494543,Magical Stone Excavation,Semi-Limited
16,423585,Summoner Monk,Semi-Limited
16,3078576,Yata-Garasu,Forbidden
16,3136426,Level Limit - Area B,Limited
16,3280747,Sixth Sense,Forbidden
16,3659803,Overload Fusion,Limited
16,4031928,Change of Heart,Forbidden
16,5318639,Mystical Space Typhoon,Limited
16,7572887,D.D. Warrior Lady,Limited
16,7902349,Left Arm of the Forbidden One,Limited
16,8124921,Right Leg of the Forbidden One,Limited
16,8131171,Sinister Serpent,Forbidden
16,9596126,Chaos Sorcerer,Forbidden
16,12538374,Treeborn Frog,Limited
16,12580477,Raigeki,Forbidden
16,14087893,Book of Moon,Semi-Limited
16,14878871,Rescue Cat,Semi-Limited
16,15341821,Dandylion,Limited
16,15800838,Mind Crush,Limited
16,16226786,Night Assailant,Limited
16,17078030,Wall of Revealing Light,Limited
16,17375316,Confiscation,Forbidden
16,17484499,Exchange of the Spirit,Forbidden
16,18144507,Harpie's Feather Duster,Forbidden
16,19613556,Heavy Storm,Limited
16,21593977,Makyura the Destructor,Forbidden
16,22046459,Megamorph,Limited
16,23171610,Limiter Removal,Limited
16,23205979,Spirit Reaper,Limited
16,23557835,Dimension Fusion,Forbidden
16,26202165,Sangan,Limited
16,27174286,Return from the Different Dimension,Limited
16,28297833,Necroface,Semi-Limited
16,28566710,Last Turn,Forbidden
16,28933734,Mask of Darkness,Semi-Limited
16,29762407,Temple of the Kings,Forbidden
16,29843091,Ojama Trio,Limited
16,30312361,Phantom of Chaos,Semi-Limited
16,31305911,Marshmallon,Limited
16,31560081,Magician of Faith,Forbidden
16,33184167,Tribe-Infecting Virus,Forbidden
16,33396948,Exodia the Forbidden One,Limited
16,33508719,Morphing Jar,Limited
16,34124316,Cyber Jar,Forbidden
16,34206604,Magical Scientist,Forbidden
16,34853266,Tsukuyomi,Forbidden
16,35316708,Time Seal,Forbidden
16,36468556,Ceasefire,Limited
16,40044918,Elemental HERO Stratos,Limited
16,40737112,Dark Magician of Chaos,Forbidden
16,41482598,Mirage of Nightmare,Forbidden
16,42703248,Giant Trunade,Limited
16,42829885,The Forceful Sentry,Forbidden
16,43040603,Monster Gate,Limited
16,43586926,Twin-Headed Behemoth,Limited
16,44095762,Mirror Force,Limited
16,44330098,Gorz the Emissary of Darkness,Limited
16,44519536,Left Leg of the Forbidden One,Limited
16,44763025,Delinquent Duo,Forbidden
16,44910027,Victory Dragon,Forbidden
16,45986603,Snatch Steal,Forbidden
16,46052429,Advanced Ritual Art,Limited
16,46411259,Metamorphosis,Forbidden
16,46652477,The Transmigration Prophecy,Limited
16,46668237,"Green Baboon, Defender of the Forest",Limited
16,53129443,Dark Hole,Forbidden
16,53582587,Torrential Tribute,Limited
16,55144522,Pot of Greed,Forbidden
16,56570271,Destiny HERO - Disk Commander,Forbidden
16,56747793,United We Stand,Limited
16,57728570,Crush Card Virus,Limited
16,57774843,Judgment Dragon,Semi-Limited
16,57953380,Card of Safe Return,Semi-Limited
16,58577036,Reasoning,Limited
16,61740673,Imperial Order,Forbidden
16,62279055,Magic Cylinder,Limited
16,63519819,Thousand-Eyes Restrict,Forbidden
16,64697231,Trap Dustshoot,Limited
16,65192027,Dark Armed Dragon,Semi-Limited
16,66788016,Fissure,Limited
16,69015963,Cyber-Stein,Forbidden
16,69243953,Butterfly Dagger - Elma,Forbidden
16,70095154,Cyber Dragon,Limited
16,70828912,Premature Burial,Forbidden
16,70903634,Right Arm of the Forbidden One,Limited
16,71044499,Nobleman of Crossout,Semi-Limited
16,71413901,Breaker the Magical Warrior,Limited
16,72302403,Swords of Revealing Light,Limited
16,72892473,Card Destruction,Limited
16,72989439,Black Luster Soldier - Envoy of the Beginning,Forbidden
16,73125233,Raiza the Storm Monarch,Limited
16,73915051,Scapegoat,Limited
16,74191942,Painful Choice,Forbidden
16,75500286,Gold Sarcophagus,Limited
16,77121851,Manticore of Darkness,Semi-Limited
16,77565204,Future Fusion,Limited
16,78010363,Witch of the Black Forest,Forbidden
16,78706415,Fiber Jar,Forbidden
16,79571449,Graceful Charity,Forbidden
16,80344569,Neo-Spacian Grand Mole,Limited
16,80604092,Ultimate Offering,Limited
16,81439173,Foolish Burial,Semi-Limited
16,82301904,Chaos Emperor Dragon - Envoy of the End,Forbidden
16,83555666,Ring of Destruction,Forbidden
16,83764719,Monster Reborn,Limited
16,84290642,Snipe Hunter,Limited
16,85087012,Card Trooper,Limited
16,85602018,Last Will,Forbidden
16,85742772,Gravity Bind,Limited
16,87910978,Brain Control,Limited
16,91623717,Chain Strike,Semi-Limited
16,97077563,Call of the Haunted,Forbidden
16,97169186,Smashing Ground,Limited
16,98494543,Magical Stone Excavation,Semi-Limited
17,423585,Summoner Monk,Semi-Limited
17,1475311,Allure of Darkness,Semi-Limited
17,3078576,Yata-Garasu,Forbidden
17,3136426,Level Limit - Area B,Limited
17,3280747,Sixth Sense,Forbidden
17,3659803,Overload Fusion,Limited
17,4031928,Change of Heart,Forbidden
17,5318639,Mystical Space Typhoon,Limited
17,7391448,Goyo Guardian,Limited
17,7572887,D.D. Warrior Lady,Limited
17,7902349,Left Arm of the Forbidden One,Limited
17,8124921,Right Leg of the Forbidden One,Limited
17,8131171,Sinister Serpent,Forbidden
17,9411399,Destiny HERO - Malicious,Semi-Limited
17,9596126,Chaos Sorcerer,Limited
17,12538374,Treeborn Frog,Limited
17,12580477,Raigeki,Forbidden
17,14878871,Rescue Cat,Semi-Limited
17,15341821,Dandylion,Limited
17,15800838,Mind Crush,Semi-Limited
17,16226786,Night Assailant,Limited
17,17078030,Wall of Revealing Light,Limited
17,17375316,Confiscation,Forbidden
17,17484499,Exchange of the Spirit,Forbidden
17,18144507,Harpie's Feather Duster,Forbidden
17,19613556,Heavy Storm,Limited
17,21593977,Makyura the Destructor,Forbidden
17,22046459,Megamorph,Limited
17,23171610,Limiter Removal,Limited
17,23205979,Spirit Reaper,Limited
17,23557835,Dimension Fusion,Forbidden
17,26202165,Sangan,Limited
17,27174286,Return from the Different Dimension,Limited
17,28297833,Necroface,Semi-Limited
17,28566710,Last Turn,Forbidden
17,28933734,Mask of Darkness,Semi-Limited
17,29762407,Temple of the Kings,Forbidden
17,29843091,Ojama Trio,Limited
17,31305911,Marshmallon,Limited
17,31560081,Magician of Faith,Forbidden
17,32807846,Reinforcement of the Army,Limited
17,33184167,Tribe-Infecting Virus,Forbidden
17,33396948,Exodia the Forbidden One,Limited
17,33420078,Plaguespreader Zombie,Limited
17,33508719,Morphing Jar,Limited
17,34124316,Cyber Jar,Forbidden
17,34206604,Magical Scientist,Forbidden
17,34853266,Tsukuyomi,Forbidden
17,35316708,Time Seal,Forbidden
17,36468556,Ceasefire,Limited
17,40044918,Elemental HERO Stratos,Limited
17,40737112,Dark Magician of Chaos,Forbidden
17,41470137,Gladiator Beast Bestiari,Limited
17,41482598,Mirage of Nightmare,Forbidden
17,42703248,Giant Trunade,Limited
17,42829885,The Forceful Sentry,Forbidden
17,43040603,Monster Gate,Limited
17,44095762,Mirror Force,Limited
17,44330098,Gorz the Emissary of Darkness,Limited
17,44519536,Left Leg of the Forbidden One,Limited
17,44763025,Delinquent Duo,Forbidden
17,44910027,Victory Dragon,Forbidden
17,45809008,Destiny Draw,Semi-Limited
17,45986603,Snatch Steal,Forbidden
17,46052429,Advanced Ritual Art,Limited
17,46411259,Metamorphosis,Forbidden
17,46652477,The Transmigration Prophecy,Limited
17,46668237,"Green Baboon, Defender of the Forest",Semi-Limited
